seed	Zm	Zn	zcount
PTPN22	7.810944186253768	7.463320210413598	0
FGFR2	7.806470327242648	7.463042303117969	0
CHN2	7.80615902762226	7.462737421544097	0
FBXO5	7.763984767671921	7.462724257416932	0
CAD	7.763984767671921	7.462724257416932	0
NDUFV2	7.810324467116982	7.462712725986881	0
KAT5	7.763861698606284	7.462603262212165	0
MTMR2	7.805798824000986	7.462384644220336	0
DNM1	7.805754744148783	7.462341473159931	0
TTF2	7.746812224129911	7.462306828995369	0
RRM1	7.805547754258532	7.46213875076844	0
TIMP1	7.839318715467752	7.461928060647524	0
HLF	7.8053166970301655	7.461912457233771	0
MAGI2	7.804906764497873	7.461510976257113	0
KRT9	7.804869399557751	7.461474381667831	0
GSK3A	7.762594723380891	7.461357637033835	0
HIST1H2BL	7.762594723380891	7.461357637033835	0
SH3GL1	7.808777671049879	7.461196467304044	0
HIST2H2AB	7.80845739766979	7.46088251687207	0
TBC1D3B	7.8082428821811085	7.4606722364225435	0
PPP2CA	7.807847445700314	7.4602846067858595	0
STK38L	7.807781745299645	7.460220203465281	0
NOTCH1	7.803452960664301	7.460087145414249	0
CAT	7.761209137504186	7.459995399935451	0
MYH7B	7.807472516295774	7.45991707936762	0
NR1H4	7.807431126912488	7.459876507107889	0
EEFSEC	7.803217535641097	7.45985657413532	0
LOX	7.8030986798405575	7.4597401687780405	0
RGS20	7.8072188609027124	7.459668431727276	0
TMED9	7.806980311391308	7.459434591743036	0
COPG1	7.759827963031091	7.458637499903254	0
ANGPTL4	7.759827963031091	7.458637499903254	0
HBS1L	7.759827963031091	7.458637499903254	0
OGDHL	7.801950856513862	7.458616010059397	0
ACACA	7.759504818415909	7.458319800661118	0
TMEM165	7.805783374438814	7.4582612851348635	0
C5orf30	7.805724027970189	7.458203110304799	0
VAPB	7.805416446368665	7.457901601085897	0
ELOA3	7.801195479466596	7.457876206577626	0
KPNA1	7.758902897336683	7.457728022671601	0
TMEM131	7.804879197254167	7.4573749585296945	0
DTX1	7.834572308300276	7.457288368692738	0
AFM	7.804754088771037	7.457252319981615	0
LAMTOR1	7.804320875313245	7.456827659174111	0
METTL1	7.800121482903705	7.456824352540608	0
ETFA	7.800085226646521	7.456788843776611	0
SNRPB2	7.804243398777806	7.456751712207298	0
UBFD1	7.7999362046879765	7.4566428941952845	0
RAP1GDS1	7.757560641322966	7.456408385276219	0
TIAM1	7.757078663653544	7.4559345295066715	0
SH2D3A	7.799181758374697	7.4559040022586105	0
KLB	7.8331469878078455	7.455895094203555	0
RNF41	7.803116671895292	7.4556472295575595	0
ADAM12	7.798729227113647	7.455460800808756	0
SORBS2	7.798689241720115	7.455421639791801	0
C4A	7.802445463485433	7.454989272376851	0
PTPRA	7.798190408504859	7.4549330909924905	0
ANAPC1	7.797940524616126	7.454688358945638	0
HLA-G	7.831854906377638	7.4546320631139045	0
CCT5	7.7557104480876635	7.454589370008612	0
PAFAH1B1	7.7557104480876635	7.454589370008612	0
PARP12	7.7557104480876635	7.454589370008612	0
STAM2	7.801761002714231	7.454318324467512	0
TRIM3	7.8017164252308	7.454274627048215	0
MIR145	7.801605757382887	7.454166144043327	0
DUSP8	7.797331278545394	7.454091673666392	0
PSMC2	7.797092052920902	7.453857380142955	0
ODF1	7.754772637020886	7.453667362179348	0
TNFRSF10C	7.796643467315838	7.453418043001722	0
PLB1	7.800794106752048	7.453370517300659	0
UQCRC2	7.754346462576222	7.453248369283517	0
TPX2	7.800375060205943	7.45295974371676	0
FIBP	7.800165649334446	7.452754467107295	0
PLEKHH3	7.799631712262484	7.452231071206136	0
PRPF38A	7.753181213465747	7.452102756013467	0
JUP	7.795224212208535	7.452028048596009	0
RBM19	7.753033112966156	7.45195715118433	0
KCTD14	7.799306585693927	7.451912363399024	0
FHL2	7.752986663389516	7.451911484338582	0
ECH1	7.79492967949234	7.451739588244023	0
MAST4	7.794903986695999	7.451714425154599	0
MSL1	7.828772908988679	7.4516193594023035	0
RTN4R	7.79861093081488	7.451230442379798	0
ADAM21	7.75226746252402	7.451204402867386	0
TBL1XR1	7.798576765075936	7.451196951152718	0
RAP1A	7.7519937153636915	7.450935268673941	0
ACTR3B	7.798166791934137	7.4507950718428315	0
ARHGDIG	7.82788973376762	7.45075604093357	0
EDC3	7.793920908003573	7.450751614539496	0
MARCKSL1	7.79734168410826	7.449986253581736	0
BLCAP	7.797031915696746	7.449682600725605	0
BPGM	7.796927410690923	7.449580158893842	0
KLF16	7.7926618892622965	7.449518552915792	0
PSMA4	7.796838799284948	7.449493296884967	0
PA2G4	7.750463635654527	7.4494309726369	0
ATP2A1	7.796743118969797	7.449399505523773	0
PRC1	7.750279452148638	7.449249892843254	0
WDR66	7.796553722154553	7.449213847846123	0
RPRD1A	7.796319995377839	7.448984735384474	0
EFHD1	7.826028622797013	7.448936774003321	0
TMEM126A	7.796257449829568	7.4489234246321026	0
RALGDS	7.796177589236297	7.448845140674353	0
PELO	7.749809867510173	7.448788221267279	0
LUZP4	7.791611551923126	7.448489870321629	0
HACD1	7.791605076673662	7.448483528572014	0
EFCAB11	7.795352858291547	7.448036691853866	0
MECR	7.795047395543769	7.447737259657566	0
PVR	7.748543710163545	7.447543400185478	0
RAD18	7.790387455004864	7.447291010539706	0
SNX22	7.823719819608851	7.446679880483796	0
CCAR1	7.747588476669084	7.446604263517265	0
WDR3	7.747588476669084	7.446604263517265	0
CIDEC	7.793882875505667	7.446595729977822	0
EPM2AIP1	7.793717360067287	7.446433482202614	0
HTR3C	7.793585084516774	7.446303818081882	0
IBTK	7.789260530004319	7.446187319287614	0
JUN	7.78921453897161	7.446142276449403	0
PRMT5	7.793341794182292	7.446065330869537	0
SERPINA1	7.793330624520028	7.446054381722618	0
ERBB4	7.793253702692862	7.4459789785128345	0
KTN1	7.746878171038623	7.445905927385761	0
NPAS2	7.788956421625736	7.445889480694126	0
MED12L	7.788643704112769	7.445583210460286	0
FLVCR2	7.822535435495259	7.445522125312503	0
CLIP4	7.788559223556512	7.445500471634838	0
SBDS	7.746286589129679	7.445324314339146	0
SMARCA5	7.746248974368765	7.445287333431918	0
MRPS34	7.746248974368765	7.445287333431918	0
ENC1	7.788244994961835	7.445192721473173	0
SYBU	7.792306124941774	7.445050108170255	0
ZNF212	7.787966388116505	7.44491985864928	0
DSG1	7.745619120639013	7.444668093490426	0
CKB	7.787153365921846	7.444123598486832	0
CYFIP1	7.744913408577458	7.4439742735207	0
SLC1A5	7.744913408577458	7.4439742735207	0
FOXA3	7.744573130038257	7.443639729081648	0
C18orf32	7.820195926553045	7.443235216407654	0
GNB1L	7.8201894008383555	7.443228837413001	0
FBXO17	7.786218476589998	7.443207983715011	0
UBP1	7.790094776497418	7.442882416933611	0
ATAD2	7.743581739646975	7.442665044803545	0
SARS2	7.819467281640256	7.442522953885609	0
SMARCC2	7.743418386023123	7.442504443883524	0
DLX1	7.789371291990119	7.442173215708303	0
PLEKHG5	7.789279984227805	7.442083710575491	0
DLD	7.789165149985544	7.441971143430656	0
PTPRH	7.784444729772505	7.441470806134475	0
RCL1	7.742253928468402	7.441359608830568	0
XYLT1	7.742253928468402	7.441359608830568	0
PDLIM7	7.788329762938125	7.4411522488839745	0
GSDMD	7.817972844538008	7.441062116760689	0
DCDC2	7.787915253568859	7.440745922902397	0
CEP97	7.787264164300592	7.440107687664211	0
RPL27	7.740929936461908	7.440057927672055	0
C18orf25	7.782962865223327	7.440019493102178	0
GET4	7.786834784518413	7.439686784846566	0
P3H2	7.782537918289449	7.4396033072749965	0
KANK4	7.7824453756700915	7.439512672601543	0
WASHC2A	7.786611476413667	7.439467885367851	0
FCER1A	7.786600670307717	7.439457292599791	0
MED10	7.782179256845879	7.439252040333949	0
IFI16	7.7820532074355295	7.439128589677103	0
STMN1	7.786129808234698	7.438995726449075	0
ACTN1	7.739609725566804	7.438759963908684	0
BCR	7.739609725566804	7.438759963908684	0
PFN1	7.739609725566804	7.438759963908684	0
SND1	7.739609725566804	7.438759963908684	0
HLX	7.815218028083965	7.4383692378550785	0
DCLRE1B	7.785358242847256	7.438239393573031	0
MAGEA1	7.738293258231842	7.437465680621993	0
H1FX	7.738293258231842	7.437465680621993	0
TP63	7.780092178565838	7.437207991227756	0
AIMP2	7.779867628679266	7.436988070873387	0
GNAT1	7.783614525059302	7.436530100866233	0
GOLGA6A	7.78351894142707	7.436436404279209	0
PLEKHA5	7.73698049740572	7.436175041385037	0
HARS2	7.778696582304905	7.435841167895326	0
CRABP2	7.812587514687628	7.435797867255951	0
UBE2D1	7.782797666349251	7.435729368864059	0
KRT14	7.7782801717016445	7.43543334240572	0
LDLRAP1	7.812162504872894	7.435382413092718	0
WDR6	7.735671406527829	7.434888010253298	0
MPO	7.735671406527829	7.434888010253298	0
NEXN	7.781854318689948	7.434804645101326	0
PRKRIP1	7.777564537617466	7.4347324625086335	0
MYL9	7.781766688648209	7.434718745082254	0
ME2	7.7816003391908675	7.434555679753576	0
RAB13	7.734889399595335	7.43411918107241	0
FAM86C1	7.8107466646234895	7.43399840569878	0
WDR26	7.7809314499393425	7.433899995945573	0
GAB1	7.776694573801894	7.433880434687422	0
MAPKAPK5	7.780840988822934	7.4338113207438905	0
PCDHA12	7.780725294432982	7.433697910432699	0
EPB41	7.734365949519192	7.433604551755771	0
DIAPH1	7.734365949519192	7.433604551755771	0
MACF1	7.734365949519192	7.433604551755771	0
NFKBIB	7.776184656076049	7.433381029906244	0
CTSK	7.810044371303166	7.433311902296684	0
SOCS1	7.780323161807825	7.433303716849255	0
CALM2	7.7337146377823425	7.4329642154002515	0
FAM151B	7.779929947809458	7.43291826581798	0
NEUROG1	7.775360902203026	7.432574259319833	0
GSDME	7.775154797881771	7.432372404239612	0
PCLAF	7.779313478356019	7.432313966918234	0
NET1	7.808862800716108	7.432156897394376	0
QSER1	7.77905034579839	7.432056029214792	0
CLASP2	7.774784932911454	7.43201016475429	0
PGK2	7.778943765606544	7.431951553166048	0
ILF2	7.774375527706294	7.4316092002328915	0
BAMBI	7.778285059244724	7.431305851213611	0
CRLS1	7.778079026139589	7.431103885685474	0
KRT1	7.773837321696379	7.4310820903855825	0
ITGB4	7.773814905309403	7.4310601361559785	0
AKAP8	7.731765795149101	7.431048213094984	0
FRA10AC1	7.731765795149101	7.431048213094984	0
COMMD1	7.77362579532693	7.430874925043226	0
ATG2A	7.7778111342640415	7.4308412826242165	0
ALDH2	7.777593176089855	7.430627627455876	0
ZNF331	7.777521485961345	7.43055735265874	0
WDR43	7.77749717278228	7.430533519478886	0
NOTCH3	7.773266405736899	7.430522944967873	0
C1orf131	7.731196178951985	7.430488195611697	0
TEN1	7.777037728350273	7.4300831455581555	0
NOC3L	7.730709852305865	7.430010064150908	0
TPM3	7.772473637999083	7.429746521677285	0
PTPRQ	7.776565954040451	7.429620685180332	0
CDCA8	7.776429413457908	7.429486840229312	0
MAGEL2	7.730063093655696	7.429374204157116	0
SAMD3	7.776109257904334	7.429173005297681	0
C1orf112	7.775609081077737	7.428682703135417	0
MFSD9	7.771234588246029	7.428533017342312	0
CPA4	7.729179754965302	7.428505750779579	0
ZC2HC1A	7.729179754965302	7.428505750779579	0
ALOX12B	7.728961790565034	7.428291459340005	0
NCOA5	7.775133281986727	7.428216297435031	0
NEFH	7.804800140749917	7.428185579701842	0
DAB2IP	7.770376410640124	7.427692532735156	0
MCTS1	7.77035847203199	7.4276749639662825	0
TMEM129	7.7282918020520395	7.427632760934345	0
KRT37	7.774340384464153	7.427439053570264	0
FOXRED2	7.80399472225865	7.427398269729833	0
WDR45	7.769903512102255	7.4272293839194665	0
TRMT13	7.773994774977141	7.427100267225575	0
IL12RB1	7.7730869621327825	7.426210376737148	0
COQ2	7.768594605726475	7.425947463191774	0
ZNHIT2	7.726466640653003	7.425838355686641	0
HEXIM2	7.76842544843359	7.425781793405147	0
ABHD4	7.76842544843359	7.425781793405147	0
BMP2K	7.772386576148688	7.425523818015991	0
PALMD	7.725793848661443	7.425176901044379	0
COG8	7.77196275386578	7.4251083629795405	0
MBTD1	7.771813952292071	7.4249624990980925	0
STK16	7.7675723030178885	7.424946237239815	0
RAG2	7.801400002870093	7.424861888368683	0
PHLDB1	7.725326565313077	7.424717491979013	0
PNRC2	7.7671750421157	7.424557166642986	0
PPIA	7.725036482588138	7.424432297494748	0
TCEANC2	7.770834034325669	7.424001927011943	0
NKX2-1	7.770668499885268	7.4238396606098584	0
BCL7B	7.770561649163288	7.42373491937188	0
UBXN7	7.766266279675149	7.423667140105834	0
RPS19P3	7.7661882266078965	7.423590696254217	0
MAP4K5	7.724048935383922	7.423461391641416	0
KIF18B	7.724048935383922	7.423461391641416	0
CCDC47	7.72359563739801	7.423015732268429	0
CMTR2	7.765301397533345	7.422722150884108	0
PXN	7.799099806308098	7.422613407969394	0
DNTT	7.764835063850719	7.422265431576416	0
USP20	7.768994679273498	7.422198885144957	0
PCNA	7.722614191442771	7.422050824850736	0
SIMC1	7.764572487836118	7.422008269076531	0
RPL3L	7.72230646130621	7.421748280334829	0
RAB14	7.764263234013664	7.421705391122493	0
UBE2I	7.764176096804932	7.421620050416623	0
ALDH3B1	7.722057135238162	7.421503155709067	0
RBM46	7.721987258703705	7.421434456677744	0
STAT5B	7.7974527846435056	7.421003416896793	0
NDST1	7.767732086041139	7.42096121846596	0
LAPTM5	7.797171948931954	7.4207288953175174	0
SLC36A1	7.76314170959031	7.4206069891042015	0
EXOC3	7.704204408020728	7.420363831904747	0
PCGF3	7.762652397845294	7.42012776547152	0
SGCE	7.766879824048323	7.420125782124905	0
ECSCR	7.762418393297445	7.419898585382086	0
LPAR6	7.766499032580687	7.419752508374452	0
SLC25A33	7.765979713511985	7.4192434418828634	0
CXorf56	7.765966835553308	7.419230818165311	0
ZC3HAV1	7.71961537280904	7.419102539895706	0
RRAS	7.765680306113345	7.418949945488898	0
CYP17A1	7.7613982855242245	7.418899509112637	0
RPS5	7.71897139482779	7.418469413713237	0
ALOX12	7.765009229247702	7.418292117255414	0
SLC25A32	7.764837379446159	7.418123660172237	0
PHYH	7.794402137816508	7.418021358880975	0
SCHIP1	7.764363545764252	7.417659181079167	0
SHMT2	7.764280287764546	7.417577566787759	0
ZNF211	7.7937459588658315	7.417379933042245	0
RAD51B	7.763932803700167	7.4172369428742595	0
MED18	7.759697289873594	7.417233582792306	0
ISY1-RAB43	7.7596661539763145	7.4172030888220455	0
TAS2R13	7.763782049854794	7.4170891652635715	0
SHF	7.79325049700978	7.416895610836771	0
HIST1H1E	7.759310733727026	7.416854996251762	0
POU4F1	7.763364199603491	7.416679564356808	0
ADAM32	7.758689055427244	7.416246135058024	0
TBRG1	7.762891630836645	7.416216325206406	0
SH2B3	7.758558152494561	7.416117930943638	0
RPL35	7.716451977538975	7.415992451617396	0
PRRC2C	7.7625060531789645	7.415838359756532	0
PGBD1	7.758229606679296	7.415796158738705	0
ZNF174	7.715754416744709	7.415306645556362	0
ZNF852	7.757651497185934	7.415229968095791	0
SLC25A42	7.757580456940817	7.415160392483355	0
CCAR2	7.715476704203688	7.4150336128036285	0
RWDD4	7.76143715181954	7.414790561018357	0
RPL11	7.715197001172989	7.4147586231033475	0
DDX27	7.715197001172989	7.4147586231033475	0
PPIP5K2	7.756797062383707	7.414393149127142	0
EOMES	7.760952857945277	7.4143158282416755	0
MTCL1	7.756171644264892	7.413780625218008	0
JAKMIP1	7.790036850101101	7.413754217529874	0
DHX30	7.713945140271321	7.41352785755432	0
FLII	7.755638676678063	7.413258645793515	0
ACOT6	7.759696461766087	7.413084236271475	0
C19orf57	7.755214774159712	7.412843482849204	0
KRT87P	7.755113082374197	7.41274388763743	0
BCCIP	7.755012901459217	7.412645772146661	0
SLC25A4	7.755012901459217	7.412645772146661	0
ABL2	7.759203457640353	7.412600965204127	0
HACD3	7.754825602223219	7.4124623344483265	0
BCS1L	7.754751612111849	7.412389869786862	0
SETD1A	7.71269636573871	7.412300126365341	0
NDUFB4	7.71269636573871	7.412300126365341	0
MRPS22	7.71269636573871	7.412300126365341	0
ALDH4A1	7.7586805530255525	7.4120883839535345	0
ATXN2	7.754404065748508	7.412049488767069	0
TRIP11	7.712061043287528	7.411675509856913	0
KLK13	7.787587945687356	7.411360372731992	0
VSX2	7.787586233008086	7.411358698559518	0
SRPRB	7.753623481821545	7.411284998094402	0
DDB2	7.694968942990586	7.41127246984345	0
FBXO6	7.711592877177102	7.411215232905084	0
MAGIX	7.753522644786613	7.411186240010867	0
CSNK2A2	7.757704381788412	7.411131484627418	0
RBMS2	7.711450648829174	7.411075401274834	0
AZGP1	7.711450648829174	7.411075401274834	0
USP53	7.753201368033183	7.410871587001937	0
PTCH2	7.786977745441837	7.410763891842333	0
PPP1R12C	7.7529693466300635	7.41064434917085	0
CAPN8	7.756868407633341	7.410312014563967	0
TTC27	7.710207961140067	7.409853654358771	0
FARP2	7.756270414177806	7.4097258269025685	0
POU2F2	7.756150907167256	7.409608679240857	0
NUP50	7.75170124658296	7.409402393470082	0
HSP90B3P	7.755622509848575	7.409090713725249	0
ZNF17	7.755248228350862	7.408723821422635	0
CALR	7.755244077344689	7.408719752367065	0
DNAJB8	7.709040596988165	7.408705961688271	0
TRIM9	7.750965042139518	7.408681367311656	0
TRIM11	7.7506153511343445	7.408338885865989	0
STYXL1	7.750526380776635	7.408251749805069	0
TAF12	7.708560990850252	7.408234437487092	0
ZNF91	7.754623335337297	7.408111265263608	0
PHETA2	7.754110289763747	7.407608348413656	0
WASHC3	7.753772025679552	7.407276762456295	0
TNS3	7.749149259454533	7.40690302051471	0
ZCCHC17	7.782971066824209	7.406847296849175	0
INVS	7.753221204892802	7.406736816164498	0
LACRT	7.7488597859304305	7.4066195150497425	0
TRIOBP	7.7530180415797565	7.40653766377202	0
RNF19B	7.748448070435946	7.406216287870122	0
ERP29	7.70649779439778	7.406206008361145	0
OTUD6B	7.706475216283494	7.406183810715074	0
DNAJC11	7.748327354912504	7.406098061131741	0
KDM2B	7.747781201582076	7.405563167813373	0
DNAJB9	7.751726156611126	7.405271283644366	0
CTNNA1	7.751680962632135	7.405226981900578	0
SUMO2P1	7.751533092850029	7.405082031414979	0
MAP4K3	7.7052669462298855	7.404995901456209	0
CDR2	7.7052669462298855	7.404995901456209	0
FBXL12	7.746819573232789	7.404621365300909	0
LYL1	7.75091309092182	7.404474269779805	0
DLG4	7.746343194880915	7.404154808414343	0
WNT3A	7.750444240033403	7.404014675108188	0
CIP2A	7.745942558031566	7.403762431472063	0
PLK1	7.744893913280565	7.402735406570076	0
DAP3	7.749014157111149	7.402612825378827	0
NKRF	7.702813899907981	7.402584191897147	0
NAA15	7.702813899907981	7.402584191897147	0
SPRED2	7.744687555818679	7.402533303568211	0
CDC26	7.748601588957061	7.4022084022882835	0
FANCG	7.748301927247287	7.401914656603883	0
TRAPPC9	7.743934965231945	7.401796229098674	0
CASC1	7.748101463922357	7.401718150895419	0
CATSPER1	7.747998772342005	7.401617486687853	0
CPSF1	7.701792855299967	7.401580353111313	0
TRIM22	7.777555666559008	7.401553653013778	0
DIS3L	7.701653147810203	7.4014429998597535	0
KRT6B	7.70159164913813	7.40138253751382	0
NGDN	7.70159164913813	7.40138253751382	0
CHEK2	7.747713626144023	7.401337969944977	0
SPRR3	7.747409765575167	7.401040108296827	0
LIN7B	7.7471489563709275	7.400784448078325	0
IFFO1	7.7470406686727245	7.400678298233406	0
ISY1	7.742778135521282	7.400663249680167	0
FBXL5	7.742728828712947	7.400614959427487	0
CHPF2	7.700658513504761	7.400465126331324	0
GNAI2	7.700372212055295	7.40018364940352	0
CCDC114	7.776072757083001	7.4001040843352515	0
CELF3	7.746428552639028	7.400078266806681	0
MTF2	7.742126485330456	7.400025034524154	0
TBX2	7.742029294532418	7.3999298475032544	0
FBXO27	7.742027124892019	7.399927722594208	0
PIK3CG	7.745882716891078	7.39954320713732	0
DNAJC15	7.741603919480096	7.399513242384122	0
RPS6KA5	7.745764405404347	7.399427231396982	0
EIF4ENIF1	7.741493373892447	7.399404975908548	0
PRDM10	7.741285143365614	7.399201038458608	0
IL6R	7.745502190461362	7.399170193192317	0
ADCK5	7.745467125432167	7.399135820429087	0
RHBDL1	7.745444594780552	7.3991137345854074	0
DLX5	7.745434200974308	7.399103545977289	0
HAGHL	7.7411115997857785	7.399031072816859	0
SMC2	7.69915556309938	7.398987502436867	0
FAM98B	7.69915556309938	7.398987502436867	0
CRTC1	7.745292481541301	7.398964624418467	0
SETDB1	7.740752681416559	7.398679554247185	0
AGAP1	7.740752681416559	7.398679554247185	0
MON1B	7.74499395221942	7.398671988765964	0
AANAT	7.744832271742678	7.398513500241252	0
CRYAB	7.744819415983057	7.398500898284495	0
CCDC65	7.740278941005174	7.3982155809148376	0
OGFOD1	7.74446142794892	7.398149977774251	0
SBSN	7.74008076246286	7.398021488208226	0
DOCK2	7.744193057996715	7.397886906074692	0
